% time spent exploring,episodes,mean 100 episode reward,steps
95,10,24.9,223
90,20,23.6,448
84,30,24.2,702
77,40,26.9,1050
67,50,30.3,1482
55,60,34.9,2058
40,70,39.3,2714
20,80,46.5,3671
2,90,52.5,4671
2,100,57.3,5671
2,110,64.5,6671
2,120,72.2,7671
2,130,79.7,8671
2,140,86.2,9671
2,150,91.9,10671
2,160,96.1,11671
2,170,93.7,12080
2,180,92.4,12911
2,190,91.1,13781
2,200,88.5,14523
