% time spent exploring,episodes,mean 100 episode reward,steps
96,10,17.7,158
91,20,20.1,381
86,30,21.1,611
79,40,24.5,955
68,50,29.4,1438
55,60,34.3,2024
40,70,39.8,2747
19,80,47.1,3716
2,90,53.0,4716
2,100,57.7,5716
2,110,65.6,6716
2,120,73.4,7716
2,130,81.0,8716
2,140,87.6,9716
2,150,90.6,10503
2,160,94.8,11503
2,170,97.6,12503
2,180,97.9,13503
2,190,97.9,14503
