% time spent exploring,episodes,mean 100 episode reward,steps
96,10,17.1,153
92,20,17.2,325
87,30,19.6,566
81,40,21.8,850
75,50,22.9,1120
68,60,24.5,1446
60,70,26.3,1812
47,80,30.3,2396
26,90,38.2,3396
4,100,44.4,4396
2,110,52.4,5396
2,120,60.7,6396
2,130,68.3,7396
2,140,75.5,8396
2,150,82.8,9396
2,160,89.5,10396
2,170,95.8,11396
2,180,100.0,12396
2,190,100.0,13396
2,200,100.0,14396
2,210,94.0,14791
