% time spent exploring,episodes,mean 100 episode reward,steps
95,10,23.6,211
90,20,22.1,419
86,30,21.7,629
76,40,27.3,1063
69,50,28.2,1382
59,60,31.5,1860
50,70,32.8,2261
37,80,36.5,2881
18,90,42.1,3745
2,100,46.3,4582
2,110,49.8,5188
2,120,53.8,5797
2,130,61.2,6746
2,140,66.6,7726
2,150,73.4,8726
2,160,78.7,9726
2,170,84.6,10726
2,180,88.4,11726
2,190,88.9,12638
2,200,90.6,13638
2,210,94.5,14638
