% time spent exploring,episodes,mean 100 episode reward,steps
91,10,30.3,272
82,20,28.8,546
76,30,24.9,721
70,40,23.5,915
62,50,23.6,1154
54,60,23.4,1382
34,70,29.0,2001
2,80,49.5,3906
2,90,57.4,5106
2,100,54.9,5431
2,110,68.3,7102
2,120,84.2,8964
