% time spent exploring,episodes,mean 100 episode reward,steps
93,10,23.1,207
86,20,21.1,400
75,30,25.8,746
64,40,27.8,1083
54,50,28.4,1390
46,60,27.8,1642
37,70,27.8,1918
30,80,27.1,2141
22,90,26.8,2380
13,100,26.7,2647
6,110,26.5,2858
2,120,26.4,3040
2,130,28.5,3597
2,140,26.9,3777
2,150,25.8,3967
2,160,25.2,4160
2,170,26.3,4549
2,180,31.4,5281
2,190,35.4,5917
2,200,35.5,6200
2,210,35.9,6446
2,220,39.8,7025
2,230,47.3,8329
2,240,47.7,8549
2,250,53.1,9277
