% time spent exploring,episodes,mean 100 episode reward,steps
94,10,20.4,183
87,20,19.8,375
81,30,19.8,572
74,40,20.4,795
68,50,19.6,957
57,60,21.8,1286
50,70,21.8,1503
44,80,21.5,1694
37,90,21.4,1902
32,100,20.9,2070
25,110,20.9,2275
17,120,21.6,2533
7,130,22.6,2833
2,140,23.3,3124
2,150,25.7,3527
2,160,26.0,3882
2,170,30.4,4547
2,180,34.0,5096
2,190,46.3,6532
2,200,59.8,8047
2,210,74.1,9683
