% time spent exploring,episodes,mean 100 episode reward,steps
93,10,23.9,214
86,20,21.5,407
76,30,25.3,734
66,40,26.0,1014
59,50,25.2,1233
52,60,24.4,1441
43,70,25.0,1727
39,80,23.5,1857
31,90,23.7,2109
20,100,24.6,2433
13,110,24.3,2643
5,120,25.0,2905
2,130,24.4,3179
2,140,30.6,4079
2,150,35.2,4754
2,160,36.4,5080
2,170,36.0,5330
2,180,47.7,6624
2,190,62.5,8355
2,200,72.2,9651
