% time spent exploring,episodes,mean 100 episode reward,steps
94,10,19.4,174
87,20,20.2,383
79,30,22.0,636
72,40,21.4,832
62,50,23.6,1156
52,60,24.6,1448
44,70,24.5,1691
35,80,24.9,1966
24,90,26.0,2317
17,100,25.4,2518
10,110,25.7,2747
4,120,25.3,2916
2,130,24.4,3081
2,140,24.9,3320
2,150,23.4,3499
2,160,22.7,3719
2,170,24.8,4172
2,180,28.2,4790
2,190,30.1,5326
2,200,30.4,5561
2,210,29.6,5707
2,220,29.8,5895
2,230,29.6,6043
2,240,29.6,6278
2,250,31.3,6625
2,260,34.3,7150
2,270,43.9,8559
