% time spent exploring,episodes,mean 100 episode reward,steps
84,10,26.9,241
69,20,24.3,460
60,30,21.0,607
49,40,19.7,769
42,50,18.1,884
33,60,17.2,1013
25,70,16.4,1134
18,80,15.8,1248
2,90,18.1,1613
2,100,23.2,2300
2,110,29.3,3171
2,120,34.7,3933
2,130,39.9,4600
