% time spent exploring,episodes,mean 100 episode reward,steps
87,10,22.0,197
76,20,19.0,360
67,30,17.4,504
56,40,17.2,670
48,50,16.2,794
13,60,22.3,1317
2,70,24.6,1699
2,80,26.9,2125
2,90,30.6,2726
2,100,32.6,3224
2,110,35.2,3722
2,120,38.2,4179
2,130,43.7,4873
