% time spent exploring,episodes,mean 100 episode reward,steps
93,10,14.3,128
86,20,20.4,386
80,30,22.3,646
73,40,22.6,882
67,50,24.1,1181
60,60,25.0,1475
54,70,26.4,1824
47,80,30.9,2439
41,90,33.5,2977
34,100,37.7,3727
28,110,43.7,4497
21,120,47.7,5155
15,130,55.1,6155
8,140,62.6,7141
2,150,68.6,8036
2,160,75.6,9036
2,170,82.1,10036
2,180,86.0,11036
2,190,90.6,12036
2,200,93.1,13036
2,210,92.8,13777
2,220,96.2,14777
