% time spent exploring,episodes,mean 100 episode reward,steps
93,10,24.6,220
86,20,22.7,430
80,30,22.1,641
73,40,21.2,826
67,50,26.3,1290
60,60,27.8,1640
54,70,29.6,2041
47,80,34.7,2738
41,90,36.0,3206
34,100,36.8,3642
28,110,38.1,4030
21,120,40.9,4524
15,130,48.0,5439
8,140,54.8,6302
2,150,59.6,7246
2,160,62.8,7925
2,170,65.2,8565
2,180,67.1,9449
2,190,68.0,10011
2,200,69.7,10610
2,210,73.0,11333
2,220,76.6,12186
2,230,76.4,13077
2,240,74.6,13763
2,250,73.1,14559
