% time spent exploring,episodes,mean 100 episode reward,steps
93,10,25.9,232
86,20,27.4,519
80,30,27.2,788
73,40,29.7,1159
67,50,32.9,1610
60,60,37.0,2182
54,70,40.8,2814
47,80,42.2,3331
41,90,45.5,4045
34,100,49.8,4927
28,110,56.1,5839
21,120,63.2,6839
15,130,70.5,7839
8,140,76.8,8839
2,150,82.3,9839
2,160,85.9,10771
2,170,89.0,11718
2,180,93.9,12718
2,190,96.7,13714
2,200,97.3,14655
