% time spent exploring,episodes,mean 100 episode reward,steps
93,10,20.8,186
86,20,21.2,402
80,30,21.5,622
73,40,24.5,956
67,50,26.3,1289
60,60,33.8,1991
54,70,40.5,2792
47,80,44.3,3499
41,90,47.3,4208
34,100,51.5,5101
28,110,59.2,6101
21,120,66.4,7041
15,130,74.2,8041
8,140,80.8,9041
2,150,86.6,9951
2,160,89.6,10951
2,170,91.6,11951
2,180,94.5,12951
2,190,97.4,13951
2,200,98.5,14951
