% time spent exploring,episodes,mean 100 episode reward,steps
93,10,18.9,169
86,20,25.1,476
80,30,29.8,864
73,40,30.0,1170
67,50,34.1,1672
60,60,38.1,2245
54,70,42.1,2907
47,80,45.2,3572
41,90,50.3,4473
34,100,53.5,5296
28,110,60.0,6171
21,120,66.1,7085
15,130,71.4,8001
8,140,78.3,9001
2,150,83.3,10001
2,160,87.6,11001
2,170,89.4,11847
2,180,92.6,12831
2,190,93.6,13831
2,200,95.4,14831
