% time spent exploring,episodes,mean 100 episode reward,steps
93,10,23.0,206
86,20,24.2,459
80,30,28.6,828
73,40,32.0,1246
67,50,34.2,1673
60,60,37.8,2227
54,70,38.9,2682
47,80,43.3,3420
41,90,47.3,4212
34,100,51.6,5108
28,110,58.2,6030
21,120,65.3,6991
15,130,71.6,7991
8,140,77.4,8991
2,150,83.2,9991
2,160,87.6,10991
2,170,91.0,11783
2,180,93.6,12783
2,190,95.7,13783
2,200,96.8,14783
