% time spent exploring,episodes,mean 100 episode reward,steps
93,10,23.3,209
86,20,21.4,406
80,30,19.9,577
73,40,23.0,896
67,50,24.1,1182
60,60,27.3,1607
54,70,30.9,2131
47,80,30.5,2406
41,90,31.1,2768
34,100,33.3,3299
28,110,40.6,4274
21,120,48.0,5209
15,130,56.3,6209
8,140,63.1,7209
2,150,70.3,8209
2,160,76.0,9209
2,170,80.8,10209
2,180,88.0,11209
2,190,90.4,11805
2,200,95.1,12805
2,210,95.3,13805
2,220,96.0,14805
