% time spent exploring,episodes,mean 100 episode reward,steps
93,10,22.9,205
86,20,25.4,481
80,30,27.8,804
73,40,28.2,1100
67,50,30.0,1471
60,60,35.1,2069
54,70,39.3,2711
47,80,42.3,3343
41,90,47.5,4224
34,100,51.5,5097
28,110,57.8,5990
21,120,64.2,6902
15,130,71.0,7902
8,140,77.6,8856
2,150,83.8,9850
2,160,87.8,10850
2,170,91.0,11809
2,180,94.7,12809
2,190,95.8,13809
2,200,97.1,14809
