# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,2.310000000000000142e+01,2.240000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,2.310000000000000142e+01,4.720000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.460000000000000142e+01,7.250000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,2.469999999999999929e+01,9.760000000000000000e+02
6.733333333333332860e+01,5.000000000000000000e+01,2.730000000000000071e+01,1.388000000000000000e+03
6.079999999999999716e+01,6.000000000000000000e+01,3.039999999999999858e+01,1.819000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,3.069999999999999929e+01,2.155000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,3.370000000000000284e+01,2.740000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,3.550000000000000000e+01,3.210000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,4.000000000000000000e+01,4.056000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,4.360000000000000142e+01,4.635000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,4.460000000000000142e+01,4.935000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,4.620000000000000284e+01,5.430000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,5.370000000000000284e+01,6.429000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,5.960000000000000142e+01,7.396000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,6.500000000000000000e+01,8.396000000000000000e+03
2.000000000000001776e+00,1.700000000000000000e+02,7.179999999999999716e+01,9.390000000000000000e+03
