# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,2.219999999999999929e+01,2.160000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,1.960000000000000142e+01,3.870000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,1.960000000000000142e+01,5.860000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,1.910000000000000142e+01,7.670000000000000000e+02
6.733333333333332860e+01,5.000000000000000000e+01,1.830000000000000071e+01,9.060000000000000000e+02
6.079999999999999716e+01,6.000000000000000000e+01,1.819999999999999929e+01,1.084000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,1.760000000000000142e+01,1.223000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,1.680000000000000071e+01,1.335000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,1.610000000000000142e+01,1.445000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,1.559999999999999964e+01,1.557000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,1.459999999999999964e+01,1.665000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,1.390000000000000036e+01,1.773000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,1.300000000000000000e+01,1.878000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,1.219999999999999929e+01,1.981000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,1.169999999999999929e+01,2.074000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,1.080000000000000071e+01,2.164000000000000000e+03
2.000000000000001776e+00,1.700000000000000000e+02,1.040000000000000036e+01,2.261000000000000000e+03
2.000000000000001776e+00,1.800000000000000000e+02,1.019999999999999929e+01,2.358000000000000000e+03
2.000000000000001776e+00,1.900000000000000000e+02,1.009999999999999964e+01,2.451000000000000000e+03
2.000000000000001776e+00,2.000000000000000000e+02,1.000000000000000000e+01,2.548000000000000000e+03
2.000000000000001776e+00,2.100000000000000000e+02,9.699999999999999289e+00,2.640000000000000000e+03
2.000000000000001776e+00,2.200000000000000000e+02,9.599999999999999645e+00,2.731000000000000000e+03
2.000000000000001776e+00,2.300000000000000000e+02,9.500000000000000000e+00,2.829000000000000000e+03
2.000000000000001776e+00,2.400000000000000000e+02,9.400000000000000355e+00,2.923000000000000000e+03
2.000000000000001776e+00,2.500000000000000000e+02,9.400000000000000355e+00,3.016000000000000000e+03
2.000000000000001776e+00,2.600000000000000000e+02,9.400000000000000355e+00,3.110000000000000000e+03
2.000000000000001776e+00,2.700000000000000000e+02,9.400000000000000355e+00,3.202000000000000000e+03
2.000000000000001776e+00,2.800000000000000000e+02,9.400000000000000355e+00,3.298000000000000000e+03
2.000000000000001776e+00,2.900000000000000000e+02,9.400000000000000355e+00,3.394000000000000000e+03
2.000000000000001776e+00,3.000000000000000000e+02,9.400000000000000355e+00,3.490000000000000000e+03
2.000000000000001776e+00,3.100000000000000000e+02,9.400000000000000355e+00,3.582000000000000000e+03
2.000000000000001776e+00,3.200000000000000000e+02,9.400000000000000355e+00,3.675000000000000000e+03
2.000000000000001776e+00,3.300000000000000000e+02,9.400000000000000355e+00,3.773000000000000000e+03
2.000000000000001776e+00,3.400000000000000000e+02,9.400000000000000355e+00,3.868000000000000000e+03
2.000000000000001776e+00,3.500000000000000000e+02,9.400000000000000355e+00,3.959000000000000000e+03
2.000000000000001776e+00,3.600000000000000000e+02,9.400000000000000355e+00,4.054000000000000000e+03
2.000000000000001776e+00,3.700000000000000000e+02,9.400000000000000355e+00,4.148000000000000000e+03
2.000000000000001776e+00,3.800000000000000000e+02,9.400000000000000355e+00,4.243000000000000000e+03
2.000000000000001776e+00,3.900000000000000000e+02,9.400000000000000355e+00,4.338000000000000000e+03
2.000000000000001776e+00,4.000000000000000000e+02,9.400000000000000355e+00,4.432000000000000000e+03
2.000000000000001776e+00,4.100000000000000000e+02,9.500000000000000000e+00,4.528000000000000000e+03
2.000000000000001776e+00,4.200000000000000000e+02,9.500000000000000000e+00,4.628000000000000000e+03
2.000000000000001776e+00,4.300000000000000000e+02,9.500000000000000000e+00,4.722000000000000000e+03
2.000000000000001776e+00,4.400000000000000000e+02,9.500000000000000000e+00,4.816000000000000000e+03
2.000000000000001776e+00,4.500000000000000000e+02,9.500000000000000000e+00,4.909000000000000000e+03
2.000000000000001776e+00,4.600000000000000000e+02,9.500000000000000000e+00,5.001000000000000000e+03
2.000000000000001776e+00,4.700000000000000000e+02,9.500000000000000000e+00,5.096000000000000000e+03
2.000000000000001776e+00,4.800000000000000000e+02,9.400000000000000355e+00,5.188000000000000000e+03
2.000000000000001776e+00,4.900000000000000000e+02,9.500000000000000000e+00,5.283000000000000000e+03
2.000000000000001776e+00,5.000000000000000000e+02,9.400000000000000355e+00,5.373000000000000000e+03
2.000000000000001776e+00,5.100000000000000000e+02,9.400000000000000355e+00,5.469000000000000000e+03
2.000000000000001776e+00,5.200000000000000000e+02,9.300000000000000711e+00,5.561000000000000000e+03
2.000000000000001776e+00,5.300000000000000000e+02,9.300000000000000711e+00,5.650000000000000000e+03
2.000000000000001776e+00,5.400000000000000000e+02,9.300000000000000711e+00,5.747000000000000000e+03
2.000000000000001776e+00,5.500000000000000000e+02,9.300000000000000711e+00,5.839000000000000000e+03
2.000000000000001776e+00,5.600000000000000000e+02,9.400000000000000355e+00,5.933000000000000000e+03
2.000000000000001776e+00,5.700000000000000000e+02,9.300000000000000711e+00,6.026000000000000000e+03
2.000000000000001776e+00,5.800000000000000000e+02,9.300000000000000711e+00,6.118000000000000000e+03
2.000000000000001776e+00,5.900000000000000000e+02,9.300000000000000711e+00,6.214000000000000000e+03
2.000000000000001776e+00,6.000000000000000000e+02,9.400000000000000355e+00,6.310000000000000000e+03
2.000000000000001776e+00,6.100000000000000000e+02,9.300000000000000711e+00,6.402000000000000000e+03
2.000000000000001776e+00,6.200000000000000000e+02,9.300000000000000711e+00,6.495000000000000000e+03
2.000000000000001776e+00,6.300000000000000000e+02,9.400000000000000355e+00,6.591000000000000000e+03
2.000000000000001776e+00,6.400000000000000000e+02,9.400000000000000355e+00,6.684000000000000000e+03
2.000000000000001776e+00,6.500000000000000000e+02,9.400000000000000355e+00,6.775000000000000000e+03
2.000000000000001776e+00,6.600000000000000000e+02,9.300000000000000711e+00,6.866000000000000000e+03
2.000000000000001776e+00,6.700000000000000000e+02,9.400000000000000355e+00,6.961000000000000000e+03
2.000000000000001776e+00,6.800000000000000000e+02,9.400000000000000355e+00,7.058000000000000000e+03
2.000000000000001776e+00,6.900000000000000000e+02,9.400000000000000355e+00,7.154000000000000000e+03
2.000000000000001776e+00,7.000000000000000000e+02,9.400000000000000355e+00,7.247000000000000000e+03
2.000000000000001776e+00,7.100000000000000000e+02,9.400000000000000355e+00,7.340000000000000000e+03
2.000000000000001776e+00,7.200000000000000000e+02,9.400000000000000355e+00,7.434000000000000000e+03
2.000000000000001776e+00,7.300000000000000000e+02,9.400000000000000355e+00,7.527000000000000000e+03
2.000000000000001776e+00,7.400000000000000000e+02,9.300000000000000711e+00,7.617000000000000000e+03
2.000000000000001776e+00,7.500000000000000000e+02,9.400000000000000355e+00,7.712000000000000000e+03
2.000000000000001776e+00,7.600000000000000000e+02,9.400000000000000355e+00,7.808000000000000000e+03
2.000000000000001776e+00,7.700000000000000000e+02,9.400000000000000355e+00,7.901000000000000000e+03
2.000000000000001776e+00,7.800000000000000000e+02,9.800000000000000711e+00,8.044000000000000000e+03
2.000000000000001776e+00,7.900000000000000000e+02,1.080000000000000071e+01,8.253000000000000000e+03
2.000000000000001776e+00,8.000000000000000000e+02,1.319999999999999929e+01,8.614000000000000000e+03
2.000000000000001776e+00,8.100000000000000000e+02,1.719999999999999929e+01,9.094000000000000000e+03
2.000000000000001776e+00,8.200000000000000000e+02,1.860000000000000142e+01,9.318000000000000000e+03
2.000000000000001776e+00,8.300000000000000000e+02,2.189999999999999858e+01,9.811000000000000000e+03
