# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,2.400000000000000000e+01,2.320000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,2.130000000000000071e+01,4.460000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,1.989999999999999858e+01,6.190000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,1.930000000000000071e+01,7.690000000000000000e+02
6.733333333333332860e+01,5.000000000000000000e+01,1.900000000000000000e+01,9.720000000000000000e+02
6.079999999999999716e+01,6.000000000000000000e+01,2.280000000000000071e+01,1.400000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,2.919999999999999929e+01,2.054000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,3.000000000000000000e+01,2.382000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,3.429999999999999716e+01,3.112000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,3.889999999999999858e+01,3.864000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,4.250000000000000000e+01,4.570000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,5.050000000000000000e+01,5.553000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,5.879999999999999716e+01,6.553000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,6.700000000000000000e+01,7.553000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,7.520000000000000284e+01,8.553000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,8.109999999999999432e+01,9.553000000000000000e+03
2.000000000000001776e+00,1.700000000000000000e+02,8.329999999999999716e+01,1.044100000000000000e+04
2.000000000000001776e+00,1.800000000000000000e+02,8.970000000000000284e+01,1.144100000000000000e+04
2.000000000000001776e+00,1.900000000000000000e+02,9.290000000000000568e+01,1.244100000000000000e+04
2.000000000000001776e+00,2.000000000000000000e+02,9.490000000000000568e+01,1.344100000000000000e+04
2.000000000000001776e+00,2.100000000000000000e+02,9.870000000000000284e+01,1.444100000000000000e+04
2.000000000000001776e+00,2.200000000000000000e+02,9.890000000000000568e+01,1.544100000000000000e+04
2.000000000000001776e+00,2.300000000000000000e+02,9.890000000000000568e+01,1.636000000000000000e+04
2.000000000000001776e+00,2.400000000000000000e+02,9.570000000000000284e+01,1.711900000000000000e+04
2.000000000000001776e+00,2.500000000000000000e+02,9.570000000000000284e+01,1.811900000000000000e+04
2.000000000000001776e+00,2.600000000000000000e+02,9.570000000000000284e+01,1.911900000000000000e+04
