# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,2.169999999999999929e+01,2.180000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,2.089999999999999858e+01,4.110000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.060000000000000142e+01,6.140000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,1.919999999999999929e+01,7.730000000000000000e+02
6.733333333333332860e+01,5.000000000000000000e+01,1.869999999999999929e+01,9.900000000000000000e+02
6.079999999999999716e+01,6.000000000000000000e+01,2.200000000000000000e+01,1.341000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,2.510000000000000142e+01,1.784000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,2.650000000000000000e+01,2.120000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,2.719999999999999929e+01,2.482000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,2.839999999999999858e+01,2.838000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,3.089999999999999858e+01,3.323000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,3.510000000000000142e+01,3.942000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,3.779999999999999716e+01,4.420000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,4.200000000000000000e+01,4.998000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,4.700000000000000000e+01,5.651000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,4.789999999999999858e+01,6.161000000000000000e+03
2.000000000000001776e+00,1.700000000000000000e+02,5.050000000000000000e+01,6.847000000000000000e+03
2.000000000000001776e+00,1.800000000000000000e+02,5.520000000000000284e+01,7.659000000000000000e+03
2.000000000000001776e+00,1.900000000000000000e+02,5.970000000000000284e+01,8.452000000000000000e+03
2.000000000000001776e+00,2.000000000000000000e+02,6.039999999999999858e+01,8.885000000000000000e+03
2.000000000000001776e+00,2.100000000000000000e+02,5.939999999999999858e+01,9.282000000000000000e+03
2.000000000000001776e+00,2.200000000000000000e+02,5.670000000000000284e+01,9.619000000000000000e+03
2.000000000000001776e+00,2.300000000000000000e+02,5.910000000000000142e+01,1.031700000000000000e+04
2.000000000000001776e+00,2.400000000000000000e+02,6.029999999999999716e+01,1.107900000000000000e+04
2.000000000000001776e+00,2.500000000000000000e+02,6.360000000000000142e+01,1.207900000000000000e+04
2.000000000000001776e+00,2.600000000000000000e+02,6.890000000000000568e+01,1.307900000000000000e+04
2.000000000000001776e+00,2.700000000000000000e+02,6.620000000000000284e+01,1.350900000000000000e+04
2.000000000000001776e+00,2.800000000000000000e+02,6.790000000000000568e+01,1.450900000000000000e+04
2.000000000000001776e+00,2.900000000000000000e+02,7.020000000000000284e+01,1.550900000000000000e+04
2.000000000000001776e+00,3.000000000000000000e+02,7.559999999999999432e+01,1.650900000000000000e+04
2.000000000000001776e+00,3.100000000000000000e+02,8.009999999999999432e+01,1.733300000000000000e+04
2.000000000000001776e+00,3.200000000000000000e+02,8.540000000000000568e+01,1.821000000000000000e+04
2.000000000000001776e+00,3.300000000000000000e+02,8.820000000000000284e+01,1.921000000000000000e+04
