# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,2.430000000000000071e+01,2.330000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,2.300000000000000000e+01,4.670000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.319999999999999929e+01,7.040000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,2.289999999999999858e+01,9.650000000000000000e+02
6.733333333333332860e+01,5.000000000000000000e+01,2.610000000000000142e+01,1.309000000000000000e+03
6.079999999999999716e+01,6.000000000000000000e+01,2.860000000000000142e+01,1.723000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,3.110000000000000142e+01,2.168000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,3.150000000000000000e+01,2.586000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,3.710000000000000142e+01,3.379000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,4.029999999999999716e+01,4.003000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,4.679999999999999716e+01,5.003000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,5.470000000000000284e+01,6.003000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,6.139999999999999858e+01,6.913000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,6.920000000000000284e+01,7.899000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,7.500000000000000000e+01,8.881000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,8.090000000000000568e+01,9.875000000000000000e+03
2.000000000000001776e+00,1.700000000000000000e+02,8.609999999999999432e+01,1.085600000000000000e+04
2.000000000000001776e+00,1.800000000000000000e+02,9.259999999999999432e+01,1.184100000000000000e+04
2.000000000000001776e+00,1.900000000000000000e+02,9.440000000000000568e+01,1.283800000000000000e+04
2.000000000000001776e+00,2.000000000000000000e+02,9.750000000000000000e+01,1.383800000000000000e+04
2.000000000000001776e+00,2.100000000000000000e+02,9.840000000000000568e+01,1.483800000000000000e+04
2.000000000000001776e+00,2.200000000000000000e+02,9.840000000000000568e+01,1.583800000000000000e+04
2.000000000000001776e+00,2.300000000000000000e+02,9.920000000000000284e+01,1.683800000000000000e+04
2.000000000000001776e+00,2.400000000000000000e+02,9.929999999999999716e+01,1.783800000000000000e+04
2.000000000000001776e+00,2.500000000000000000e+02,9.759999999999999432e+01,1.855400000000000000e+04
2.000000000000001776e+00,2.600000000000000000e+02,9.109999999999999432e+01,1.898700000000000000e+04
2.000000000000001776e+00,2.700000000000000000e+02,9.129999999999999716e+01,1.998700000000000000e+04
