# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,1.919999999999999929e+01,1.870000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,2.069999999999999929e+01,4.310000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.310000000000000142e+01,6.930000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,2.930000000000000071e+01,1.178000000000000000e+03
6.733333333333332860e+01,5.000000000000000000e+01,2.939999999999999858e+01,1.538000000000000000e+03
6.079999999999999716e+01,6.000000000000000000e+01,3.720000000000000284e+01,2.294000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,4.279999999999999716e+01,3.056000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,4.760000000000000142e+01,3.862000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,5.189999999999999858e+01,4.722000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,5.660000000000000142e+01,5.626000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,6.260000000000000142e+01,6.530000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,7.040000000000000568e+01,7.530000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,7.759999999999999432e+01,8.530000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,8.100000000000000000e+01,9.304000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,8.520000000000000284e+01,1.005400000000000000e+04
2.000000000000001776e+00,1.600000000000000000e+02,8.750000000000000000e+01,1.104400000000000000e+04
2.000000000000001776e+00,1.700000000000000000e+02,8.990000000000000568e+01,1.204400000000000000e+04
2.000000000000001776e+00,1.800000000000000000e+02,9.179999999999999716e+01,1.304400000000000000e+04
2.000000000000001776e+00,1.900000000000000000e+02,9.320000000000000284e+01,1.404400000000000000e+04
2.000000000000001776e+00,2.000000000000000000e+02,9.340000000000000568e+01,1.504400000000000000e+04
2.000000000000001776e+00,2.100000000000000000e+02,9.509999999999999432e+01,1.604400000000000000e+04
2.000000000000001776e+00,2.200000000000000000e+02,9.509999999999999432e+01,1.704400000000000000e+04
2.000000000000001776e+00,2.300000000000000000e+02,9.509999999999999432e+01,1.804400000000000000e+04
2.000000000000001776e+00,2.400000000000000000e+02,9.700000000000000000e+01,1.904400000000000000e+04
