# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,2.830000000000000071e+01,3.140000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,3.339999999999999858e+01,6.610000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,3.019999999999999929e+01,8.940000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,3.350000000000000000e+01,1.324000000000000000e+03
6.733333333333332860e+01,5.000000000000000000e+01,3.379999999999999716e+01,1.679000000000000000e+03
6.079999999999999716e+01,6.000000000000000000e+01,3.779999999999999716e+01,2.246000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,3.889999999999999858e+01,2.778000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,4.289999999999999858e+01,3.470000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,4.679999999999999716e+01,4.262000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,4.950000000000000000e+01,5.000000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,5.529999999999999716e+01,5.886000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,6.129999999999999716e+01,6.861000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,6.800000000000000000e+01,7.777000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,7.370000000000000284e+01,8.777000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,8.020000000000000284e+01,9.777000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,8.450000000000000000e+01,1.077700000000000000e+04
2.000000000000001776e+00,1.700000000000000000e+02,8.990000000000000568e+01,1.177700000000000000e+04
2.000000000000001776e+00,1.800000000000000000e+02,9.279999999999999716e+01,1.277700000000000000e+04
2.000000000000001776e+00,1.900000000000000000e+02,9.520000000000000284e+01,1.377700000000000000e+04
2.000000000000001776e+00,2.000000000000000000e+02,9.779999999999999716e+01,1.477700000000000000e+04
2.000000000000001776e+00,2.100000000000000000e+02,9.890000000000000568e+01,1.577700000000000000e+04
2.000000000000001776e+00,2.200000000000000000e+02,9.920000000000000284e+01,1.677700000000000000e+04
2.000000000000001776e+00,2.300000000000000000e+02,1.000000000000000000e+02,1.777700000000000000e+04
2.000000000000001776e+00,2.400000000000000000e+02,1.000000000000000000e+02,1.877700000000000000e+04
2.000000000000001776e+00,2.500000000000000000e+02,1.000000000000000000e+02,1.977700000000000000e+04
