# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,2.519999999999999929e+01,2.350000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,2.350000000000000000e+01,4.910000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.189999999999999858e+01,6.880000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,2.230000000000000071e+01,8.930000000000000000e+02
6.733333333333332860e+01,5.000000000000000000e+01,2.200000000000000000e+01,1.105000000000000000e+03
6.079999999999999716e+01,6.000000000000000000e+01,2.089999999999999858e+01,1.254000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,1.980000000000000071e+01,1.377000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,1.869999999999999929e+01,1.491000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,1.800000000000000000e+01,1.617000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,1.739999999999999858e+01,1.730000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,1.630000000000000071e+01,1.866000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,1.540000000000000036e+01,2.003000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,1.519999999999999929e+01,2.172000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,1.440000000000000036e+01,2.318000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,1.430000000000000071e+01,2.531000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,1.469999999999999929e+01,2.718000000000000000e+03
2.000000000000001776e+00,1.700000000000000000e+02,1.440000000000000036e+01,2.812000000000000000e+03
2.000000000000001776e+00,1.800000000000000000e+02,1.450000000000000000e+01,2.934000000000000000e+03
2.000000000000001776e+00,1.900000000000000000e+02,1.450000000000000000e+01,3.060000000000000000e+03
2.000000000000001776e+00,2.000000000000000000e+02,1.430000000000000071e+01,3.165000000000000000e+03
2.000000000000001776e+00,2.100000000000000000e+02,1.390000000000000036e+01,3.254000000000000000e+03
2.000000000000001776e+00,2.200000000000000000e+02,1.380000000000000071e+01,3.368000000000000000e+03
2.000000000000001776e+00,2.300000000000000000e+02,1.380000000000000071e+01,3.570000000000000000e+03
2.000000000000001776e+00,2.400000000000000000e+02,1.369999999999999929e+01,3.742000000000000000e+03
2.000000000000001776e+00,2.500000000000000000e+02,1.350000000000000000e+01,3.914000000000000000e+03
2.000000000000001776e+00,2.600000000000000000e+02,1.409999999999999964e+01,4.125000000000000000e+03
2.000000000000001776e+00,2.700000000000000000e+02,1.419999999999999929e+01,4.228000000000000000e+03
2.000000000000001776e+00,2.800000000000000000e+02,1.490000000000000036e+01,4.425000000000000000e+03
2.000000000000001776e+00,2.900000000000000000e+02,1.519999999999999929e+01,4.578000000000000000e+03
2.000000000000001776e+00,3.000000000000000000e+02,1.660000000000000142e+01,4.845000000000000000e+03
2.000000000000001776e+00,3.100000000000000000e+02,1.880000000000000071e+01,5.132000000000000000e+03
2.000000000000001776e+00,3.200000000000000000e+02,1.969999999999999929e+01,5.363000000000000000e+03
2.000000000000001776e+00,3.300000000000000000e+02,2.169999999999999929e+01,5.756000000000000000e+03
