# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,2.119999999999999929e+01,2.060000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,2.360000000000000142e+01,4.750000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.480000000000000071e+01,7.330000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,2.730000000000000071e+01,1.110000000000000000e+03
6.733333333333332860e+01,5.000000000000000000e+01,3.270000000000000284e+01,1.679000000000000000e+03
6.079999999999999716e+01,6.000000000000000000e+01,3.800000000000000000e+01,2.254000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,3.860000000000000142e+01,2.685000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,4.079999999999999716e+01,3.250000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,4.400000000000000000e+01,4.017000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,4.879999999999999716e+01,4.906000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,5.550000000000000000e+01,5.838000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,6.239999999999999858e+01,6.790000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,6.879999999999999716e+01,7.702000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,7.540000000000000568e+01,8.702000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,7.809999999999999432e+01,9.513000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,8.170000000000000284e+01,1.051300000000000000e+04
2.000000000000001776e+00,1.700000000000000000e+02,8.629999999999999716e+01,1.139200000000000000e+04
2.000000000000001776e+00,1.800000000000000000e+02,9.070000000000000284e+01,1.239200000000000000e+04
2.000000000000001776e+00,1.900000000000000000e+02,9.379999999999999716e+01,1.339200000000000000e+04
2.000000000000001776e+00,2.000000000000000000e+02,9.279999999999999716e+01,1.420900000000000000e+04
2.000000000000001776e+00,2.100000000000000000e+02,9.350000000000000000e+01,1.517900000000000000e+04
2.000000000000001776e+00,2.200000000000000000e+02,9.390000000000000568e+01,1.617900000000000000e+04
2.000000000000001776e+00,2.300000000000000000e+02,9.479999999999999716e+01,1.717900000000000000e+04
2.000000000000001776e+00,2.400000000000000000e+02,9.479999999999999716e+01,1.817900000000000000e+04
2.000000000000001776e+00,2.500000000000000000e+02,9.670000000000000284e+01,1.917900000000000000e+04
