# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,1.730000000000000071e+01,1.720000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,1.750000000000000000e+01,3.680000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,1.800000000000000000e+01,5.330000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,1.860000000000000142e+01,7.490000000000000000e+02
6.733333333333332860e+01,5.000000000000000000e+01,1.989999999999999858e+01,9.970000000000000000e+02
6.079999999999999716e+01,6.000000000000000000e+01,2.389999999999999858e+01,1.471000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,2.910000000000000142e+01,2.110000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,3.479999999999999716e+01,2.846000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,4.010000000000000142e+01,3.672000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,4.539999999999999858e+01,4.557000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,5.300000000000000000e+01,5.557000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,5.989999999999999858e+01,6.424000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,6.800000000000000000e+01,7.424000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,7.600000000000000000e+01,8.424000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,8.279999999999999716e+01,9.353000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,8.820000000000000284e+01,1.023800000000000000e+04
2.000000000000001776e+00,1.700000000000000000e+02,8.629999999999999716e+01,1.071400000000000000e+04
2.000000000000001776e+00,1.800000000000000000e+02,8.790000000000000568e+01,1.163200000000000000e+04
2.000000000000001776e+00,1.900000000000000000e+02,8.959999999999999432e+01,1.263200000000000000e+04
2.000000000000001776e+00,2.000000000000000000e+02,9.040000000000000568e+01,1.363200000000000000e+04
2.000000000000001776e+00,2.100000000000000000e+02,9.079999999999999716e+01,1.463200000000000000e+04
2.000000000000001776e+00,2.200000000000000000e+02,9.209999999999999432e+01,1.563200000000000000e+04
2.000000000000001776e+00,2.300000000000000000e+02,9.000000000000000000e+01,1.642800000000000000e+04
2.000000000000001776e+00,2.400000000000000000e+02,9.000000000000000000e+01,1.742800000000000000e+04
2.000000000000001776e+00,2.500000000000000000e+02,9.079999999999999716e+01,1.842800000000000000e+04
2.000000000000001776e+00,2.600000000000000000e+02,9.100000000000000000e+01,1.942800000000000000e+04
