# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,2.819999999999999929e+01,2.760000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,2.610000000000000142e+01,5.070000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.630000000000000071e+01,8.290000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,2.769999999999999929e+01,1.092000000000000000e+03
6.733333333333332860e+01,5.000000000000000000e+01,3.030000000000000071e+01,1.523000000000000000e+03
6.079999999999999716e+01,6.000000000000000000e+01,3.250000000000000000e+01,1.963000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,3.479999999999999716e+01,2.441000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,3.350000000000000000e+01,2.684000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,3.760000000000000142e+01,3.390000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,4.060000000000000142e+01,4.080000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,4.310000000000000142e+01,4.631000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,4.929999999999999716e+01,5.484000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,5.370000000000000284e+01,6.176000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,5.510000000000000142e+01,6.642000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,5.810000000000000142e+01,7.389000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,6.250000000000000000e+01,8.265000000000000000e+03
2.000000000000001776e+00,1.700000000000000000e+02,6.720000000000000284e+01,9.220000000000000000e+03
2.000000000000001776e+00,1.800000000000000000e+02,7.429999999999999716e+01,1.018200000000000000e+04
2.000000000000001776e+00,1.900000000000000000e+02,7.659999999999999432e+01,1.111200000000000000e+04
2.000000000000001776e+00,2.000000000000000000e+02,7.859999999999999432e+01,1.197700000000000000e+04
2.000000000000001776e+00,2.100000000000000000e+02,8.240000000000000568e+01,1.290200000000000000e+04
2.000000000000001776e+00,2.200000000000000000e+02,8.340000000000000568e+01,1.384400000000000000e+04
2.000000000000001776e+00,2.300000000000000000e+02,8.309999999999999432e+01,1.454800000000000000e+04
2.000000000000001776e+00,2.400000000000000000e+02,8.820000000000000284e+01,1.550300000000000000e+04
2.000000000000001776e+00,2.500000000000000000e+02,9.020000000000000284e+01,1.640600000000000000e+04
2.000000000000001776e+00,2.600000000000000000e+02,9.100000000000000000e+01,1.733100000000000000e+04
2.000000000000001776e+00,2.700000000000000000e+02,8.959999999999999432e+01,1.818000000000000000e+04
2.000000000000001776e+00,2.800000000000000000e+02,9.000000000000000000e+01,1.918000000000000000e+04
