# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,2.610000000000000142e+01,2.470000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,2.339999999999999858e+01,4.590000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.439999999999999858e+01,7.200000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,2.330000000000000071e+01,9.260000000000000000e+02
6.733333333333332860e+01,5.000000000000000000e+01,2.239999999999999858e+01,1.111000000000000000e+03
6.079999999999999716e+01,6.000000000000000000e+01,2.100000000000000000e+01,1.252000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,2.069999999999999929e+01,1.440000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,2.250000000000000000e+01,1.856000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,2.600000000000000000e+01,2.416000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,2.969999999999999929e+01,3.039000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,3.210000000000000142e+01,3.474000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,3.600000000000000000e+01,4.111000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,3.920000000000000284e+01,4.699000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,4.339999999999999858e+01,5.289000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,4.610000000000000142e+01,5.764000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,5.160000000000000142e+01,6.497000000000000000e+03
2.000000000000001776e+00,1.700000000000000000e+02,5.810000000000000142e+01,7.305000000000000000e+03
2.000000000000001776e+00,1.800000000000000000e+02,6.179999999999999716e+01,8.003000000000000000e+03
2.000000000000001776e+00,1.900000000000000000e+02,6.179999999999999716e+01,8.526000000000000000e+03
2.000000000000001776e+00,2.000000000000000000e+02,6.029999999999999716e+01,9.024000000000000000e+03
2.000000000000001776e+00,2.100000000000000000e+02,6.170000000000000284e+01,9.719000000000000000e+03
2.000000000000001776e+00,2.200000000000000000e+02,6.150000000000000000e+01,1.026600000000000000e+04
2.000000000000001776e+00,2.300000000000000000e+02,6.100000000000000000e+01,1.079400000000000000e+04
2.000000000000001776e+00,2.400000000000000000e+02,6.050000000000000000e+01,1.136000000000000000e+04
2.000000000000001776e+00,2.500000000000000000e+02,6.470000000000000284e+01,1.228200000000000000e+04
2.000000000000001776e+00,2.600000000000000000e+02,6.670000000000000284e+01,1.317700000000000000e+04
2.000000000000001776e+00,2.700000000000000000e+02,6.679999999999999716e+01,1.401700000000000000e+04
2.000000000000001776e+00,2.800000000000000000e+02,6.900000000000000000e+01,1.493800000000000000e+04
2.000000000000001776e+00,2.900000000000000000e+02,7.290000000000000568e+01,1.588100000000000000e+04
2.000000000000001776e+00,3.000000000000000000e+02,7.820000000000000284e+01,1.688100000000000000e+04
2.000000000000001776e+00,3.100000000000000000e+02,7.959999999999999432e+01,1.768400000000000000e+04
2.000000000000001776e+00,3.200000000000000000e+02,8.090000000000000568e+01,1.834100000000000000e+04
2.000000000000001776e+00,3.300000000000000000e+02,8.470000000000000284e+01,1.928800000000000000e+04
