8.593369619846343994e+02
8.490396518707275391e+02
8.539572725296020508e+02
8.428825519084930420e+02
9.330424723625183105e+02
8.613155760765075684e+02
8.836731650829315186e+02
1.038672745466232300e+03
9.926865363121032715e+02
8.902553730010986328e+02
8.706387264728546143e+02
8.781845257282257080e+02
8.831091973781585693e+02
8.973045759201049805e+02
9.233524267673492432e+02
8.655106117725372314e+02
8.725424058437347412e+02
9.622086303234100342e+02
9.070768470764160156e+02
9.053913950920104980e+02
