# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,1.839999999999999858e+01,1.920000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,2.039999999999999858e+01,4.080000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.210000000000000142e+01,6.590000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,2.400000000000000000e+01,9.640000000000000000e+02
6.733333333333332860e+01,5.000000000000000000e+01,2.789999999999999858e+01,1.383000000000000000e+03
6.079999999999999716e+01,6.000000000000000000e+01,3.239999999999999858e+01,1.942000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,3.620000000000000284e+01,2.538000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,3.929999999999999716e+01,3.141000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,4.429999999999999716e+01,4.043000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,4.729999999999999716e+01,4.783000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,5.489999999999999858e+01,5.670000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,6.179999999999999716e+01,6.670000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,6.929999999999999716e+01,7.670000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,7.629999999999999716e+01,8.670000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,8.200000000000000000e+01,9.670000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,8.659999999999999432e+01,1.067000000000000000e+04
2.000000000000001776e+00,1.700000000000000000e+02,9.070000000000000284e+01,1.167000000000000000e+04
2.000000000000001776e+00,1.800000000000000000e+02,9.379999999999999716e+01,1.257900000000000000e+04
2.000000000000001776e+00,1.900000000000000000e+02,9.540000000000000568e+01,1.357900000000000000e+04
2.000000000000001776e+00,2.000000000000000000e+02,9.800000000000000000e+01,1.457900000000000000e+04
2.000000000000001776e+00,2.100000000000000000e+02,9.829999999999999716e+01,1.557900000000000000e+04
2.000000000000001776e+00,2.200000000000000000e+02,9.909999999999999432e+01,1.657900000000000000e+04
2.000000000000001776e+00,2.300000000000000000e+02,9.909999999999999432e+01,1.757900000000000000e+04
2.000000000000001776e+00,2.400000000000000000e+02,9.800000000000000000e+01,1.846800000000000000e+04
2.000000000000001776e+00,2.500000000000000000e+02,9.800000000000000000e+01,1.946800000000000000e+04
