# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,1.509999999999999964e+01,1.600000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,1.880000000000000071e+01,3.850000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.200000000000000000e+01,6.600000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,2.310000000000000142e+01,9.800000000000000000e+02
6.733333333333332860e+01,5.000000000000000000e+01,3.270000000000000284e+01,1.645000000000000000e+03
6.079999999999999716e+01,6.000000000000000000e+01,3.470000000000000284e+01,2.127000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,4.050000000000000000e+01,2.892000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,4.670000000000000284e+01,3.791000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,5.029999999999999716e+01,4.573000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,5.529999999999999716e+01,5.573000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,6.100000000000000000e+01,6.323000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,6.779999999999999716e+01,7.237000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,7.500000000000000000e+01,8.237000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,8.240000000000000568e+01,9.237000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,8.540000000000000568e+01,1.023700000000000000e+04
2.000000000000001776e+00,1.600000000000000000e+02,9.090000000000000568e+01,1.123700000000000000e+04
2.000000000000001776e+00,1.700000000000000000e+02,9.340000000000000568e+01,1.223700000000000000e+04
2.000000000000001776e+00,1.800000000000000000e+02,9.450000000000000000e+01,1.323700000000000000e+04
2.000000000000001776e+00,1.900000000000000000e+02,9.659999999999999432e+01,1.423700000000000000e+04
2.000000000000001776e+00,2.000000000000000000e+02,9.620000000000000284e+01,1.519400000000000000e+04
2.000000000000001776e+00,2.100000000000000000e+02,9.859999999999999432e+01,1.619400000000000000e+04
2.000000000000001776e+00,2.200000000000000000e+02,9.959999999999999432e+01,1.719400000000000000e+04
2.000000000000001776e+00,2.300000000000000000e+02,9.959999999999999432e+01,1.819400000000000000e+04
2.000000000000001776e+00,2.400000000000000000e+02,9.959999999999999432e+01,1.919400000000000000e+04
