% time spent exploring,episodes,mean 100 episode reward,steps
96,10,20.4,183
90,20,24.1,456
85,30,23.6,683
80,40,22.9,892
75,50,23.4,1144
67,60,25.1,1477
58,70,27.4,1887
50,80,28.9,2286
33,90,34.1,3031
24,100,35.2,3487
12,110,38.4,4020
2,120,41.5,4610
2,130,45.8,5262
2,140,51.0,5989
2,150,54.5,6592
2,160,58.0,7277
2,170,60.5,7936
2,180,64.8,8764
2,190,70.6,10092
2,200,78.7,11355
2,210,89.8,12996
2,220,95.7,14180
