% time spent exploring,episodes,mean 100 episode reward,steps
94,10,26.8,240
89,20,24.8,470
86,30,21.7,627
78,40,25.5,992
71,50,26.6,1300
63,60,28.6,1684
55,70,29.7,2046
43,80,32.7,2579
37,90,32.1,2860
21,100,36.6,3625
2,110,43.9,4634
2,120,49.3,5403
2,130,56.8,6311
2,140,64.4,7429
2,150,73.8,8685
2,160,81.4,9827
2,170,94.0,11443
2,180,98.2,12396
2,190,109.8,13840
2,200,112.6,14885
