% time spent exploring,episodes,mean 100 episode reward,steps
96,10,18.9,169
90,20,21.9,415
83,30,26.8,776
73,40,31.5,1226
62,50,34.7,1701
50,60,38.7,2284
27,70,48.2,3324
2,80,67.4,5324
2,90,75.3,6704
2,100,78.3,7753
2,110,92.2,9389
2,120,105.6,10972
2,130,114.6,12235
2,140,122.7,13496
