% time spent exploring,episodes,mean 100 episode reward,steps
96,10,18.4,165
89,20,24.6,467
84,30,24.9,722
76,40,27.8,1084
62,50,35.1,1719
51,60,38.1,2244
24,70,50.5,3481
2,80,63.1,4985
2,90,72.8,6478
2,100,75.7,7498
2,110,86.0,8766
2,120,96.0,10068
2,130,113.0,12018
2,140,128.2,13902
