% time spent exploring,episodes,mean 100 episode reward,steps
96,10,19.1,171
91,20,20.2,383
85,30,22.4,650
81,40,21.3,830
76,50,21.8,1067
68,60,24.5,1443
60,70,26.5,1829
46,80,31.0,2445
31,90,35.5,3157
17,100,38.2,3779
2,110,46.6,4827
2,120,54.4,5822
2,130,64.0,7047
2,140,74.3,8260
2,150,84.2,9486
2,160,92.4,10684
2,170,104.0,12225
2,180,111.8,13626
2,190,117.4,14892
