2.699594497680664062e-01
8.627748489379882812e-02
6.863069534301757812e-02
6.819033622741699219e-02
6.848597526550292969e-02
6.793761253356933594e-02
6.807637214660644531e-02
6.809234619140625000e-02
9.308705329895019531e-01
7.776665687561035156e-02
6.327676773071289062e-02
5.511808395385742188e-02
5.556535720825195312e-02
5.464887619018554688e-02
5.421781539916992188e-02
5.481171607971191406e-02
5.395936965942382812e-02
5.541849136352539062e-02
5.327486991882324219e-02
5.401086807250976562e-02
