# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,1.710000000000000142e+01,1.700000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,1.919999999999999929e+01,3.880000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.189999999999999858e+01,6.690000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,2.660000000000000142e+01,1.123000000000000000e+03
6.733333333333332860e+01,5.000000000000000000e+01,3.270000000000000284e+01,1.653000000000000000e+03
6.079999999999999716e+01,6.000000000000000000e+01,3.670000000000000284e+01,2.183000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,3.760000000000000142e+01,2.650000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,4.379999999999999716e+01,3.562000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,4.660000000000000142e+01,4.244000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,4.950000000000000000e+01,4.919000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,5.550000000000000000e+01,5.803000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,6.339999999999999858e+01,6.803000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,7.070000000000000284e+01,7.803000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,7.659999999999999432e+01,8.803000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,8.100000000000000000e+01,9.803000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,8.540000000000000568e+01,1.080300000000000000e+04
2.000000000000001776e+00,1.700000000000000000e+02,9.109999999999999432e+01,1.180300000000000000e+04
2.000000000000001776e+00,1.800000000000000000e+02,9.240000000000000568e+01,1.280300000000000000e+04
2.000000000000001776e+00,1.900000000000000000e+02,9.359999999999999432e+01,1.352700000000000000e+04
2.000000000000001776e+00,2.000000000000000000e+02,9.400000000000000000e+01,1.438800000000000000e+04
2.000000000000001776e+00,2.100000000000000000e+02,9.579999999999999716e+01,1.538100000000000000e+04
2.000000000000001776e+00,2.200000000000000000e+02,9.579999999999999716e+01,1.638100000000000000e+04
2.000000000000001776e+00,2.300000000000000000e+02,9.579999999999999716e+01,1.738100000000000000e+04
2.000000000000001776e+00,2.400000000000000000e+02,9.579999999999999716e+01,1.838100000000000000e+04
2.000000000000001776e+00,2.500000000000000000e+02,9.579999999999999716e+01,1.938100000000000000e+04
