# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,1.519999999999999929e+01,1.460000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,1.689999999999999858e+01,3.390000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,1.750000000000000000e+01,5.260000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,1.710000000000000142e+01,6.950000000000000000e+02
6.733333333333332860e+01,5.000000000000000000e+01,1.730000000000000071e+01,8.610000000000000000e+02
6.079999999999999716e+01,6.000000000000000000e+01,1.680000000000000071e+01,1.003000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,1.660000000000000142e+01,1.154000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,1.610000000000000142e+01,1.309000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,1.619999999999999929e+01,1.456000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,1.590000000000000036e+01,1.629000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,1.700000000000000000e+01,1.846000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,1.860000000000000142e+01,2.222000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,2.069999999999999929e+01,2.639000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,2.469999999999999929e+01,3.149000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,2.969999999999999929e+01,3.872000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,3.200000000000000000e+01,4.200000000000000000e+03
2.000000000000001776e+00,1.700000000000000000e+02,3.389999999999999858e+01,4.554000000000000000e+03
2.000000000000001776e+00,1.800000000000000000e+02,3.520000000000000284e+01,4.833000000000000000e+03
2.000000000000001776e+00,1.900000000000000000e+02,3.689999999999999858e+01,5.155000000000000000e+03
2.000000000000001776e+00,2.000000000000000000e+02,3.970000000000000284e+01,5.581000000000000000e+03
2.000000000000001776e+00,2.100000000000000000e+02,4.210000000000000142e+01,6.121000000000000000e+03
2.000000000000001776e+00,2.200000000000000000e+02,4.500000000000000000e+01,6.737000000000000000e+03
2.000000000000001776e+00,2.300000000000000000e+02,4.939999999999999858e+01,7.569000000000000000e+03
2.000000000000001776e+00,2.400000000000000000e+02,4.910000000000000142e+01,8.100000000000000000e+03
2.000000000000001776e+00,2.500000000000000000e+02,5.170000000000000284e+01,9.059000000000000000e+03
2.000000000000001776e+00,2.600000000000000000e+02,5.520000000000000284e+01,9.748000000000000000e+03
2.000000000000001776e+00,2.700000000000000000e+02,5.520000000000000284e+01,1.009700000000000000e+04
2.000000000000001776e+00,2.800000000000000000e+02,5.579999999999999716e+01,1.040900000000000000e+04
2.000000000000001776e+00,2.900000000000000000e+02,5.539999999999999858e+01,1.071300000000000000e+04
2.000000000000001776e+00,3.000000000000000000e+02,5.470000000000000284e+01,1.104500000000000000e+04
2.000000000000001776e+00,3.100000000000000000e+02,5.300000000000000000e+01,1.137900000000000000e+04
2.000000000000001776e+00,3.200000000000000000e+02,5.020000000000000284e+01,1.174000000000000000e+04
2.000000000000001776e+00,3.300000000000000000e+02,4.860000000000000142e+01,1.247100000000000000e+04
2.000000000000001776e+00,3.400000000000000000e+02,5.070000000000000284e+01,1.316900000000000000e+04
2.000000000000001776e+00,3.500000000000000000e+02,4.889999999999999858e+01,1.393700000000000000e+04
2.000000000000001776e+00,3.600000000000000000e+02,5.129999999999999716e+01,1.493600000000000000e+04
2.000000000000001776e+00,3.700000000000000000e+02,5.579999999999999716e+01,1.567300000000000000e+04
2.000000000000001776e+00,3.800000000000000000e+02,5.900000000000000000e+01,1.637600000000000000e+04
2.000000000000001776e+00,3.900000000000000000e+02,6.459999999999999432e+01,1.720900000000000000e+04
2.000000000000001776e+00,4.000000000000000000e+02,6.729999999999999716e+01,1.779100000000000000e+04
2.000000000000001776e+00,4.100000000000000000e+02,7.120000000000000284e+01,1.853900000000000000e+04
2.000000000000001776e+00,4.200000000000000000e+02,7.459999999999999432e+01,1.921600000000000000e+04
2.000000000000001776e+00,4.300000000000000000e+02,7.420000000000000284e+01,1.987800000000000000e+04
