8.920156800746917725e+02
8.810458829402923584e+02
8.752655220031738281e+02
8.789506611824035645e+02
9.573076725006103516e+02
8.871926431655883789e+02
9.621365158557891846e+02
1.055478129625320435e+03
9.542091500759124756e+02
9.341470787525177002e+02
9.057516944408416748e+02
9.054052431583404541e+02
9.082374567985534668e+02
9.337340972423553467e+02
9.426650583744049072e+02
8.873412427902221680e+02
9.762077882289886475e+02
9.370081605911254883e+02
9.487929029464721680e+02
9.576093430519104004e+02
