# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,1.630000000000000071e+01,2.260000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,2.550000000000000000e+01,5.070000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.919999999999999929e+01,8.650000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,3.060000000000000142e+01,1.219000000000000000e+03
6.733333333333332860e+01,5.000000000000000000e+01,3.370000000000000284e+01,1.751000000000000000e+03
6.079999999999999716e+01,6.000000000000000000e+01,3.700000000000000000e+01,2.281000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,4.260000000000000142e+01,2.980000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,4.570000000000000284e+01,3.709000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,4.900000000000000000e+01,4.460000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,5.250000000000000000e+01,5.299000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,6.050000000000000000e+01,6.298000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,6.440000000000000568e+01,7.023000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,7.079999999999999716e+01,8.023000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,7.729999999999999716e+01,9.023000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,8.270000000000000284e+01,1.002300000000000000e+04
2.000000000000001776e+00,1.600000000000000000e+02,8.740000000000000568e+01,1.102300000000000000e+04
2.000000000000001776e+00,1.700000000000000000e+02,8.979999999999999716e+01,1.197200000000000000e+04
2.000000000000001776e+00,1.800000000000000000e+02,9.259999999999999432e+01,1.297200000000000000e+04
2.000000000000001776e+00,1.900000000000000000e+02,9.509999999999999432e+01,1.397200000000000000e+04
2.000000000000001776e+00,2.000000000000000000e+02,9.670000000000000284e+01,1.497200000000000000e+04
2.000000000000001776e+00,2.100000000000000000e+02,9.670000000000000284e+01,1.597200000000000000e+04
2.000000000000001776e+00,2.200000000000000000e+02,9.950000000000000000e+01,1.697200000000000000e+04
2.000000000000001776e+00,2.300000000000000000e+02,9.759999999999999432e+01,1.777800000000000000e+04
2.000000000000001776e+00,2.400000000000000000e+02,9.759999999999999432e+01,1.877800000000000000e+04
2.000000000000001776e+00,2.500000000000000000e+02,9.759999999999999432e+01,1.977800000000000000e+04
