# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,2.160000000000000142e+01,2.090000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,2.069999999999999929e+01,4.030000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.169999999999999929e+01,6.590000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,2.330000000000000071e+01,9.650000000000000000e+02
6.733333333333332860e+01,5.000000000000000000e+01,2.969999999999999929e+01,1.482000000000000000e+03
6.079999999999999716e+01,6.000000000000000000e+01,3.250000000000000000e+01,2.006000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,3.700000000000000000e+01,2.588000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,4.050000000000000000e+01,3.219000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,4.200000000000000000e+01,3.837000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,4.620000000000000284e+01,4.676000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,5.320000000000000284e+01,5.616000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,6.060000000000000142e+01,6.553000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,6.820000000000000284e+01,7.553000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,7.540000000000000568e+01,8.553000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,8.000000000000000000e+01,9.553000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,8.540000000000000568e+01,1.055300000000000000e+04
2.000000000000001776e+00,1.700000000000000000e+02,8.890000000000000568e+01,1.154200000000000000e+04
2.000000000000001776e+00,1.800000000000000000e+02,9.070000000000000284e+01,1.236900000000000000e+04
2.000000000000001776e+00,1.900000000000000000e+02,9.529999999999999716e+01,1.336900000000000000e+04
2.000000000000001776e+00,2.000000000000000000e+02,9.690000000000000568e+01,1.436900000000000000e+04
2.000000000000001776e+00,2.100000000000000000e+02,9.750000000000000000e+01,1.536900000000000000e+04
2.000000000000001776e+00,2.200000000000000000e+02,9.820000000000000284e+01,1.636900000000000000e+04
2.000000000000001776e+00,2.300000000000000000e+02,9.820000000000000284e+01,1.736900000000000000e+04
2.000000000000001776e+00,2.400000000000000000e+02,9.820000000000000284e+01,1.836900000000000000e+04
2.000000000000001776e+00,2.500000000000000000e+02,9.820000000000000284e+01,1.936900000000000000e+04
