# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,2.660000000000000142e+01,2.520000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,2.450000000000000000e+01,4.930000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.250000000000000000e+01,6.710000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,2.060000000000000142e+01,8.390000000000000000e+02
6.733333333333332860e+01,5.000000000000000000e+01,2.160000000000000142e+01,1.160000000000000000e+03
6.079999999999999716e+01,6.000000000000000000e+01,2.589999999999999858e+01,1.563000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,2.830000000000000071e+01,1.970000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,2.750000000000000000e+01,2.211000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,2.960000000000000142e+01,2.674000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,3.039999999999999858e+01,3.056000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,3.329999999999999716e+01,3.610000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,3.870000000000000284e+01,4.429000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,4.129999999999999716e+01,4.810000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,4.250000000000000000e+01,5.073000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,4.229999999999999716e+01,5.305000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,4.029999999999999716e+01,5.594000000000000000e+03
2.000000000000001776e+00,1.700000000000000000e+02,4.220000000000000284e+01,6.236000000000000000e+03
2.000000000000001776e+00,1.800000000000000000e+02,4.679999999999999716e+01,6.926000000000000000e+03
2.000000000000001776e+00,1.900000000000000000e+02,5.050000000000000000e+01,7.787000000000000000e+03
2.000000000000001776e+00,2.000000000000000000e+02,5.529999999999999716e+01,8.629000000000000000e+03
2.000000000000001776e+00,2.100000000000000000e+02,5.839999999999999858e+01,9.511000000000000000e+03
2.000000000000001776e+00,2.200000000000000000e+02,6.060000000000000142e+01,1.049600000000000000e+04
2.000000000000001776e+00,2.300000000000000000e+02,6.609999999999999432e+01,1.149600000000000000e+04
2.000000000000001776e+00,2.400000000000000000e+02,7.340000000000000568e+01,1.249600000000000000e+04
2.000000000000001776e+00,2.500000000000000000e+02,8.090000000000000568e+01,1.347400000000000000e+04
2.000000000000001776e+00,2.600000000000000000e+02,8.820000000000000284e+01,1.447400000000000000e+04
2.000000000000001776e+00,2.700000000000000000e+02,9.050000000000000000e+01,1.530000000000000000e+04
2.000000000000001776e+00,2.800000000000000000e+02,9.350000000000000000e+01,1.629300000000000000e+04
2.000000000000001776e+00,2.900000000000000000e+02,9.500000000000000000e+01,1.728900000000000000e+04
2.000000000000001776e+00,3.000000000000000000e+02,9.650000000000000000e+01,1.828900000000000000e+04
2.000000000000001776e+00,3.100000000000000000e+02,9.779999999999999716e+01,1.928900000000000000e+04
