# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,1.880000000000000071e+01,1.850000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,1.789999999999999858e+01,3.530000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.139999999999999858e+01,6.440000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,2.510000000000000142e+01,1.011000000000000000e+03
6.733333333333332860e+01,5.000000000000000000e+01,2.700000000000000000e+01,1.354000000000000000e+03
6.079999999999999716e+01,6.000000000000000000e+01,3.080000000000000071e+01,1.852000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,3.529999999999999716e+01,2.495000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,4.020000000000000284e+01,3.190000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,4.479999999999999716e+01,4.070000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,4.789999999999999858e+01,4.793000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,5.339999999999999858e+01,5.603000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,6.120000000000000284e+01,6.565000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,6.840000000000000568e+01,7.565000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,7.409999999999999432e+01,8.484000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,8.059999999999999432e+01,9.484000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,8.559999999999999432e+01,1.048400000000000000e+04
2.000000000000001776e+00,1.700000000000000000e+02,8.950000000000000000e+01,1.148400000000000000e+04
2.000000000000001776e+00,1.800000000000000000e+02,9.209999999999999432e+01,1.248400000000000000e+04
2.000000000000001776e+00,1.900000000000000000e+02,9.400000000000000000e+01,1.348400000000000000e+04
2.000000000000001776e+00,2.000000000000000000e+02,9.640000000000000568e+01,1.448400000000000000e+04
2.000000000000001776e+00,2.100000000000000000e+02,9.879999999999999716e+01,1.548400000000000000e+04
2.000000000000001776e+00,2.200000000000000000e+02,9.900000000000000000e+01,1.639400000000000000e+04
2.000000000000001776e+00,2.300000000000000000e+02,9.740000000000000568e+01,1.730600000000000000e+04
2.000000000000001776e+00,2.400000000000000000e+02,9.820000000000000284e+01,1.830600000000000000e+04
2.000000000000001776e+00,2.500000000000000000e+02,9.820000000000000284e+01,1.930600000000000000e+04
