# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,2.239999999999999858e+01,2.440000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,2.260000000000000142e+01,4.470000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.019999999999999929e+01,6.160000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,2.000000000000000000e+01,7.910000000000000000e+02
6.733333333333332860e+01,5.000000000000000000e+01,1.950000000000000000e+01,9.670000000000000000e+02
6.079999999999999716e+01,6.000000000000000000e+01,1.839999999999999858e+01,1.098000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,1.780000000000000071e+01,1.240000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,1.750000000000000000e+01,1.395000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,1.700000000000000000e+01,1.541000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,1.669999999999999929e+01,1.662000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,1.569999999999999929e+01,1.785000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,1.459999999999999964e+01,1.898000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,1.450000000000000000e+01,2.055000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,1.450000000000000000e+01,2.266000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,1.469999999999999929e+01,2.431000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,1.519999999999999929e+01,2.621000000000000000e+03
2.000000000000001776e+00,1.700000000000000000e+02,1.540000000000000036e+01,2.775000000000000000e+03
2.000000000000001776e+00,1.800000000000000000e+02,1.490000000000000036e+01,2.882000000000000000e+03
2.000000000000001776e+00,1.900000000000000000e+02,1.459999999999999964e+01,2.980000000000000000e+03
2.000000000000001776e+00,2.000000000000000000e+02,1.409999999999999964e+01,3.071000000000000000e+03
2.000000000000001776e+00,2.100000000000000000e+02,1.390000000000000036e+01,3.170000000000000000e+03
2.000000000000001776e+00,2.200000000000000000e+02,1.419999999999999929e+01,3.318000000000000000e+03
2.000000000000001776e+00,2.300000000000000000e+02,1.419999999999999929e+01,3.471000000000000000e+03
2.000000000000001776e+00,2.400000000000000000e+02,1.450000000000000000e+01,3.711000000000000000e+03
2.000000000000001776e+00,2.500000000000000000e+02,1.660000000000000142e+01,4.115000000000000000e+03
2.000000000000001776e+00,2.600000000000000000e+02,1.919999999999999929e+01,4.578000000000000000e+03
2.000000000000001776e+00,2.700000000000000000e+02,2.300000000000000000e+01,5.140000000000000000e+03
2.000000000000001776e+00,2.800000000000000000e+02,2.830000000000000071e+01,5.804000000000000000e+03
2.000000000000001776e+00,2.900000000000000000e+02,3.370000000000000284e+01,6.380000000000000000e+03
2.000000000000001776e+00,3.000000000000000000e+02,3.820000000000000284e+01,6.910000000000000000e+03
2.000000000000001776e+00,3.100000000000000000e+02,4.210000000000000142e+01,7.399000000000000000e+03
2.000000000000001776e+00,3.200000000000000000e+02,4.629999999999999716e+01,7.964000000000000000e+03
2.000000000000001776e+00,3.300000000000000000e+02,5.039999999999999858e+01,8.573000000000000000e+03
2.000000000000001776e+00,3.400000000000000000e+02,5.389999999999999858e+01,9.086000000000000000e+03
2.000000000000001776e+00,3.500000000000000000e+02,5.570000000000000284e+01,9.720000000000000000e+03
2.000000000000001776e+00,3.600000000000000000e+02,5.760000000000000142e+01,1.039200000000000000e+04
2.000000000000001776e+00,3.700000000000000000e+02,5.629999999999999716e+01,1.073600000000000000e+04
2.000000000000001776e+00,3.800000000000000000e+02,5.660000000000000142e+01,1.137600000000000000e+04
2.000000000000001776e+00,3.900000000000000000e+02,5.489999999999999858e+01,1.183900000000000000e+04
2.000000000000001776e+00,4.000000000000000000e+02,5.560000000000000142e+01,1.249100000000000000e+04
2.000000000000001776e+00,4.100000000000000000e+02,5.620000000000000284e+01,1.300700000000000000e+04
2.000000000000001776e+00,4.200000000000000000e+02,5.500000000000000000e+01,1.346000000000000000e+04
2.000000000000001776e+00,4.300000000000000000e+02,5.450000000000000000e+01,1.398500000000000000e+04
2.000000000000001776e+00,4.400000000000000000e+02,5.479999999999999716e+01,1.464900000000000000e+04
2.000000000000001776e+00,4.500000000000000000e+02,5.529999999999999716e+01,1.521800000000000000e+04
2.000000000000001776e+00,4.600000000000000000e+02,5.339999999999999858e+01,1.566800000000000000e+04
2.000000000000001776e+00,4.700000000000000000e+02,5.570000000000000284e+01,1.636700000000000000e+04
2.000000000000001776e+00,4.800000000000000000e+02,5.610000000000000142e+01,1.705300000000000000e+04
2.000000000000001776e+00,4.900000000000000000e+02,5.939999999999999858e+01,1.786300000000000000e+04
2.000000000000001776e+00,5.000000000000000000e+02,5.870000000000000284e+01,1.837100000000000000e+04
2.000000000000001776e+00,5.100000000000000000e+02,6.120000000000000284e+01,1.920300000000000000e+04
2.000000000000001776e+00,5.200000000000000000e+02,6.450000000000000000e+01,1.997700000000000000e+04
