# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,2.080000000000000071e+01,1.990000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,2.260000000000000142e+01,4.460000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.300000000000000000e+01,6.880000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,2.250000000000000000e+01,8.940000000000000000e+02
6.733333333333332860e+01,5.000000000000000000e+01,2.110000000000000142e+01,1.041000000000000000e+03
6.079999999999999716e+01,6.000000000000000000e+01,2.010000000000000142e+01,1.196000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,2.010000000000000142e+01,1.399000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,1.930000000000000071e+01,1.535000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,1.860000000000000142e+01,1.669000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,1.910000000000000142e+01,1.938000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,2.000000000000000000e+01,2.246000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,2.300000000000000000e+01,2.769000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,2.369999999999999929e+01,3.082000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,2.419999999999999929e+01,3.329000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,2.650000000000000000e+01,3.751000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,3.300000000000000000e+01,4.575000000000000000e+03
2.000000000000001776e+00,1.700000000000000000e+02,3.920000000000000284e+01,5.395000000000000000e+03
2.000000000000001776e+00,1.800000000000000000e+02,4.539999999999999858e+01,6.127000000000000000e+03
2.000000000000001776e+00,1.900000000000000000e+02,5.210000000000000142e+01,6.941000000000000000e+03
2.000000000000001776e+00,2.000000000000000000e+02,5.829999999999999716e+01,7.757000000000000000e+03
2.000000000000001776e+00,2.100000000000000000e+02,6.260000000000000142e+01,8.522000000000000000e+03
2.000000000000001776e+00,2.200000000000000000e+02,6.320000000000000284e+01,9.095000000000000000e+03
2.000000000000001776e+00,2.300000000000000000e+02,6.559999999999999432e+01,9.649000000000000000e+03
2.000000000000001776e+00,2.400000000000000000e+02,6.920000000000000284e+01,1.029800000000000000e+04
2.000000000000001776e+00,2.500000000000000000e+02,7.159999999999999432e+01,1.091400000000000000e+04
2.000000000000001776e+00,2.600000000000000000e+02,6.940000000000000568e+01,1.149000000000000000e+04
2.000000000000001776e+00,2.700000000000000000e+02,6.759999999999999432e+01,1.214200000000000000e+04
2.000000000000001776e+00,2.800000000000000000e+02,6.940000000000000568e+01,1.309600000000000000e+04
2.000000000000001776e+00,2.900000000000000000e+02,7.040000000000000568e+01,1.400300000000000000e+04
2.000000000000001776e+00,3.000000000000000000e+02,6.900000000000000000e+01,1.468000000000000000e+04
2.000000000000001776e+00,3.100000000000000000e+02,6.859999999999999432e+01,1.538900000000000000e+04
2.000000000000001776e+00,3.200000000000000000e+02,7.170000000000000284e+01,1.628600000000000000e+04
2.000000000000001776e+00,3.300000000000000000e+02,7.279999999999999716e+01,1.698500000000000000e+04
2.000000000000001776e+00,3.400000000000000000e+02,7.470000000000000284e+01,1.775500000000000000e+04
2.000000000000001776e+00,3.500000000000000000e+02,7.750000000000000000e+01,1.868900000000000000e+04
2.000000000000001776e+00,3.600000000000000000e+02,7.879999999999999716e+01,1.936200000000000000e+04
2.000000000000001776e+00,3.700000000000000000e+02,7.709999999999999432e+01,1.985700000000000000e+04
