# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,1.780000000000000071e+01,1.900000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,2.119999999999999929e+01,4.260000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.060000000000000142e+01,6.080000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,2.519999999999999929e+01,1.019000000000000000e+03
6.733333333333332860e+01,5.000000000000000000e+01,2.539999999999999858e+01,1.281000000000000000e+03
6.079999999999999716e+01,6.000000000000000000e+01,2.919999999999999929e+01,1.787000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,3.310000000000000142e+01,2.336000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,3.670000000000000284e+01,2.943000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,3.970000000000000284e+01,3.635000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,4.239999999999999858e+01,4.297000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,4.970000000000000284e+01,5.233000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,5.729999999999999716e+01,6.233000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,6.529999999999999716e+01,7.142000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,6.820000000000000284e+01,7.899000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,7.550000000000000000e+01,8.899000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,8.079999999999999716e+01,9.899000000000000000e+03
2.000000000000001776e+00,1.700000000000000000e+02,8.509999999999999432e+01,1.089900000000000000e+04
2.000000000000001776e+00,1.800000000000000000e+02,8.900000000000000000e+01,1.189900000000000000e+04
2.000000000000001776e+00,1.900000000000000000e+02,9.259999999999999432e+01,1.289900000000000000e+04
2.000000000000001776e+00,2.000000000000000000e+02,9.490000000000000568e+01,1.378700000000000000e+04
2.000000000000001776e+00,2.100000000000000000e+02,9.470000000000000284e+01,1.467500000000000000e+04
2.000000000000001776e+00,2.200000000000000000e+02,9.420000000000000284e+01,1.565400000000000000e+04
2.000000000000001776e+00,2.300000000000000000e+02,9.420000000000000284e+01,1.664900000000000000e+04
2.000000000000001776e+00,2.400000000000000000e+02,9.750000000000000000e+01,1.764900000000000000e+04
2.000000000000001776e+00,2.500000000000000000e+02,9.750000000000000000e+01,1.864900000000000000e+04
2.000000000000001776e+00,2.600000000000000000e+02,9.750000000000000000e+01,1.964900000000000000e+04
