# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,1.889999999999999858e+01,2.020000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,1.950000000000000000e+01,3.880000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.360000000000000142e+01,7.290000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,2.980000000000000071e+01,1.209000000000000000e+03
6.733333333333332860e+01,5.000000000000000000e+01,3.320000000000000284e+01,1.713000000000000000e+03
6.079999999999999716e+01,6.000000000000000000e+01,3.579999999999999716e+01,2.214000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,3.939999999999999858e+01,2.816000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,4.370000000000000284e+01,3.554000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,4.860000000000000142e+01,4.427000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,5.100000000000000000e+01,5.083000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,5.810000000000000142e+01,6.083000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,6.600000000000000000e+01,7.074000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,7.290000000000000568e+01,8.074000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,7.809999999999999432e+01,9.074000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,8.340000000000000568e+01,1.007400000000000000e+04
2.000000000000001776e+00,1.600000000000000000e+02,8.859999999999999432e+01,1.107400000000000000e+04
2.000000000000001776e+00,1.700000000000000000e+02,9.250000000000000000e+01,1.206600000000000000e+04
2.000000000000001776e+00,1.800000000000000000e+02,9.509999999999999432e+01,1.306600000000000000e+04
2.000000000000001776e+00,1.900000000000000000e+02,9.629999999999999716e+01,1.406000000000000000e+04
2.000000000000001776e+00,2.000000000000000000e+02,9.909999999999999432e+01,1.506000000000000000e+04
2.000000000000001776e+00,2.100000000000000000e+02,9.979999999999999716e+01,1.606000000000000000e+04
2.000000000000001776e+00,2.200000000000000000e+02,9.990000000000000568e+01,1.697500000000000000e+04
2.000000000000001776e+00,2.300000000000000000e+02,9.900000000000000000e+01,1.797500000000000000e+04
2.000000000000001776e+00,2.400000000000000000e+02,9.900000000000000000e+01,1.897500000000000000e+04
2.000000000000001776e+00,2.500000000000000000e+02,9.900000000000000000e+01,1.997500000000000000e+04
