# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,2.680000000000000071e+01,2.550000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,2.269999999999999929e+01,4.480000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.030000000000000071e+01,6.010000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,2.069999999999999929e+01,8.220000000000000000e+02
6.733333333333332860e+01,5.000000000000000000e+01,1.989999999999999858e+01,9.910000000000000000e+02
6.079999999999999716e+01,6.000000000000000000e+01,1.930000000000000071e+01,1.166000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,2.089999999999999858e+01,1.479000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,2.300000000000000000e+01,1.828000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,2.600000000000000000e+01,2.417000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,2.889999999999999858e+01,2.889000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,3.239999999999999858e+01,3.534000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,3.520000000000000284e+01,4.002000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,3.960000000000000142e+01,4.649000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,4.739999999999999858e+01,5.629000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,5.339999999999999858e+01,6.418000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,6.179999999999999716e+01,7.418000000000000000e+03
2.000000000000001776e+00,1.700000000000000000e+02,6.879999999999999716e+01,8.398000000000000000e+03
2.000000000000001776e+00,1.800000000000000000e+02,7.159999999999999432e+01,9.072000000000000000e+03
2.000000000000001776e+00,1.900000000000000000e+02,7.159999999999999432e+01,9.498000000000000000e+03
2.000000000000001776e+00,2.000000000000000000e+02,6.790000000000000568e+01,9.671000000000000000e+03
2.000000000000001776e+00,2.100000000000000000e+02,6.329999999999999716e+01,9.824000000000000000e+03
2.000000000000001776e+00,2.200000000000000000e+02,6.020000000000000284e+01,9.984000000000000000e+03
2.000000000000001776e+00,2.300000000000000000e+02,5.579999999999999716e+01,1.014400000000000000e+04
2.000000000000001776e+00,2.400000000000000000e+02,4.729999999999999716e+01,1.030100000000000000e+04
2.000000000000001776e+00,2.500000000000000000e+02,4.129999999999999716e+01,1.046100000000000000e+04
2.000000000000001776e+00,2.600000000000000000e+02,3.279999999999999716e+01,1.061700000000000000e+04
2.000000000000001776e+00,2.700000000000000000e+02,2.439999999999999858e+01,1.077100000000000000e+04
2.000000000000001776e+00,2.800000000000000000e+02,1.939999999999999858e+01,1.093000000000000000e+04
2.000000000000001776e+00,2.900000000000000000e+02,1.630000000000000071e+01,1.112600000000000000e+04
2.000000000000001776e+00,3.000000000000000000e+02,1.639999999999999858e+01,1.131500000000000000e+04
2.000000000000001776e+00,3.100000000000000000e+02,1.700000000000000000e+01,1.153300000000000000e+04
2.000000000000001776e+00,3.200000000000000000e+02,1.919999999999999929e+01,1.195800000000000000e+04
2.000000000000001776e+00,3.300000000000000000e+02,2.600000000000000000e+01,1.282800000000000000e+04
2.000000000000001776e+00,3.400000000000000000e+02,3.200000000000000000e+01,1.354000000000000000e+04
2.000000000000001776e+00,3.500000000000000000e+02,3.539999999999999858e+01,1.401100000000000000e+04
2.000000000000001776e+00,3.600000000000000000e+02,4.250000000000000000e+01,1.494500000000000000e+04
2.000000000000001776e+00,3.700000000000000000e+02,4.870000000000000284e+01,1.569900000000000000e+04
2.000000000000001776e+00,3.800000000000000000e+02,5.510000000000000142e+01,1.652000000000000000e+04
2.000000000000001776e+00,3.900000000000000000e+02,6.300000000000000000e+01,1.751000000000000000e+04
2.000000000000001776e+00,4.000000000000000000e+02,7.109999999999999432e+01,1.851000000000000000e+04
2.000000000000001776e+00,4.100000000000000000e+02,7.900000000000000000e+01,1.951000000000000000e+04
