# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,2.410000000000000142e+01,2.410000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,2.239999999999999858e+01,4.490000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.189999999999999858e+01,6.530000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,2.460000000000000142e+01,9.790000000000000000e+02
6.733333333333332860e+01,5.000000000000000000e+01,2.819999999999999929e+01,1.417000000000000000e+03
6.079999999999999716e+01,6.000000000000000000e+01,3.130000000000000071e+01,1.898000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,3.650000000000000000e+01,2.542000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,4.050000000000000000e+01,3.293000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,4.489999999999999858e+01,4.095000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,4.860000000000000142e+01,4.912000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,5.420000000000000284e+01,5.740000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,6.070000000000000284e+01,6.540000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,6.809999999999999432e+01,7.540000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,7.479999999999999716e+01,8.540000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,8.059999999999999432e+01,9.540000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,8.590000000000000568e+01,1.054000000000000000e+04
2.000000000000001776e+00,1.700000000000000000e+02,8.920000000000000284e+01,1.154000000000000000e+04
2.000000000000001776e+00,1.800000000000000000e+02,9.240000000000000568e+01,1.254000000000000000e+04
2.000000000000001776e+00,1.900000000000000000e+02,9.440000000000000568e+01,1.354000000000000000e+04
2.000000000000001776e+00,2.000000000000000000e+02,9.629999999999999716e+01,1.454000000000000000e+04
2.000000000000001776e+00,2.100000000000000000e+02,9.800000000000000000e+01,1.554000000000000000e+04
2.000000000000001776e+00,2.200000000000000000e+02,9.679999999999999716e+01,1.626600000000000000e+04
2.000000000000001776e+00,2.300000000000000000e+02,9.729999999999999716e+01,1.726600000000000000e+04
2.000000000000001776e+00,2.400000000000000000e+02,9.729999999999999716e+01,1.826600000000000000e+04
2.000000000000001776e+00,2.500000000000000000e+02,9.729999999999999716e+01,1.926600000000000000e+04
