# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,1.719999999999999929e+01,1.670000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,1.689999999999999858e+01,3.360000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,1.700000000000000000e+01,5.080000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,1.900000000000000000e+01,7.670000000000000000e+02
6.733333333333332860e+01,5.000000000000000000e+01,1.969999999999999929e+01,9.770000000000000000e+02
6.079999999999999716e+01,6.000000000000000000e+01,2.180000000000000071e+01,1.327000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,2.719999999999999929e+01,1.965000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,3.139999999999999858e+01,2.531000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,3.150000000000000000e+01,2.905000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,3.760000000000000142e+01,3.728000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,4.289999999999999858e+01,4.549000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,5.129999999999999716e+01,5.549000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,5.739999999999999858e+01,6.329000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,6.490000000000000568e+01,7.329000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,7.090000000000000568e+01,8.154000000000000000e+03
2.000000000000001776e+00,1.600000000000000000e+02,7.770000000000000284e+01,9.150000000000000000e+03
