# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,2.769999999999999929e+01,2.730000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,2.339999999999999858e+01,4.660000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.300000000000000000e+01,6.840000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,2.360000000000000142e+01,9.730000000000000000e+02
6.733333333333332860e+01,5.000000000000000000e+01,2.639999999999999858e+01,1.323000000000000000e+03
6.079999999999999716e+01,6.000000000000000000e+01,2.819999999999999929e+01,1.720000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,3.139999999999999858e+01,2.202000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,3.470000000000000284e+01,2.841000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,3.960000000000000142e+01,3.552000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,4.310000000000000142e+01,4.342000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,4.789999999999999858e+01,5.141000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,5.579999999999999716e+01,6.129000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,6.260000000000000142e+01,7.031000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,7.009999999999999432e+01,8.031000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,7.640000000000000568e+01,9.031000000000000000e+03
