4.276092321872711182e+02
4.132469611167907715e+02
4.042429885864257812e+02
4.086063272953033447e+02
4.113458671569824219e+02
4.249354763031005859e+02
4.262586085796356201e+02
4.359059298038482666e+02
4.323943686485290527e+02
4.326278755664825439e+02
4.233715500831604004e+02
4.253033235073089600e+02
4.236364359855651855e+02
4.404528810977935791e+02
4.293694252967834473e+02
4.440993068218231201e+02
4.212794311046600342e+02
4.202983353137969971e+02
4.160671076774597168e+02
4.486971740722656250e+02
