# Exploration %,Episodes,Rewards,Timestep
9.346666666666666856e+01,1.000000000000000000e+01,2.089999999999999858e+01,2.030000000000000000e+02
8.693333333333332291e+01,2.000000000000000000e+01,2.110000000000000142e+01,4.320000000000000000e+02
8.040000000000000568e+01,3.000000000000000000e+01,2.360000000000000142e+01,7.100000000000000000e+02
7.386666666666667425e+01,4.000000000000000000e+01,2.800000000000000000e+01,1.130000000000000000e+03
6.733333333333332860e+01,5.000000000000000000e+01,2.910000000000000142e+01,1.447000000000000000e+03
6.079999999999999716e+01,6.000000000000000000e+01,3.039999999999999858e+01,1.892000000000000000e+03
5.426666666666666572e+01,7.000000000000000000e+01,3.470000000000000284e+01,2.462000000000000000e+03
4.773333333333334139e+01,8.000000000000000000e+01,4.150000000000000000e+01,3.344000000000000000e+03
4.120000000000000284e+01,9.000000000000000000e+01,4.450000000000000000e+01,4.057000000000000000e+03
3.466666666666667140e+01,1.000000000000000000e+02,4.839999999999999858e+01,4.803000000000000000e+03
2.813333333333334352e+01,1.100000000000000000e+02,5.460000000000000142e+01,5.722000000000000000e+03
2.159999999999999787e+01,1.200000000000000000e+02,6.210000000000000142e+01,6.708000000000000000e+03
1.506666666666666110e+01,1.300000000000000000e+02,6.770000000000000284e+01,7.535000000000000000e+03
8.533333333333336768e+00,1.400000000000000000e+02,7.279999999999999716e+01,8.472000000000000000e+03
2.000000000000001776e+00,1.500000000000000000e+02,7.940000000000000568e+01,9.472000000000000000e+03
