% time spent exploring,episodes,mean 100 episode reward,steps
93,10,20.3,182
86,20,21.8,414
80,30,22.9,663
73,40,24.8,966
67,50,28.0,1371
60,60,28.8,1699
54,70,35.5,2451
47,80,40.4,3194
41,90,44.8,3989
34,100,49.0,4848
28,110,53.3,5512
21,120,59.9,6408
15,130,64.9,7156
8,140,71.9,8156
2,150,77.8,9156
2,160,84.6,10156
2,170,87.0,11156
2,180,89.6,12156
2,190,91.7,13156
2,200,93.1,14156
2,210,94.1,14925
