% time spent exploring,episodes,mean 100 episode reward,steps
93,10,18.0,161
86,20,21.0,398
80,30,25.0,725
73,40,27.5,1073
67,50,32.1,1572
60,60,37.3,2202
54,70,42.0,2897
47,80,45.7,3609
41,90,49.6,4409
34,100,54.0,5344
28,110,59.6,6125
21,120,65.0,6901
15,130,69.4,7663
8,140,75.9,8663
2,150,80.9,9663
2,160,84.6,10663
2,170,87.6,11660
2,180,86.1,12215
2,190,88.1,13215
2,200,88.7,14215
