% time spent exploring,episodes,mean 100 episode reward,steps
93,10,27.0,242
86,20,22.2,421
80,30,24.8,719
73,40,25.8,1004
67,50,31.5,1543
60,60,32.6,1922
54,70,37.5,2586
47,80,36.6,2891
41,90,39.6,3523
34,100,44.4,4394
28,110,51.5,5394
21,120,59.7,6394
15,130,66.8,7394
8,140,73.9,8394
2,150,78.5,9394
2,160,84.7,10394
2,170,88.1,11394
2,180,95.0,12394
2,190,98.7,13394
2,200,100.0,14394
