% time spent exploring,episodes,mean 100 episode reward,steps
93,10,22.6,202
86,20,20.2,382
80,30,21.4,620
73,40,21.9,852
67,50,24.5,1201
60,60,27.7,1632
54,70,30.4,2099
47,80,30.8,2432
41,90,32.5,2891
34,100,35.9,3558
28,110,39.3,4133
21,120,46.3,5014
15,130,53.8,5997
8,140,61.4,6997
2,150,68.0,7997
2,160,73.6,8993
2,170,78.9,9993
2,180,85.6,10993
2,190,91.0,11993
2,200,93.1,12864
2,210,95.4,13669
2,220,96.6,14669
